timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-29T20:06:28,codecarbon,7baa3942-20e5-4054-9d42-25492f0e043c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0568327320070238,4.958010366903669e-07,8.72386420960885e-06,42.5,0.0,5.803835391998291,6.554886208909415e-07,0.0,8.89095541120433e-08,7.443981750029848e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:06:28,codecarbon,7baa3942-20e5-4054-9d42-25492f0e043c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0749792239948874,1.2127926877961302e-05,0.000161750498762,42.5,3763.122692074699,5.803835391998291,8.496584772122635e-07,1.7244180462000838e-05,1.1509159225354833e-07,1.820893053146665e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:06:46,codecarbon,de25d42f-93d6-439c-986e-98bac2030760,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0515605800028424,8.150368741463687e-06,0.0001580736434891,42.5,829.0452763072432,5.803835391998291,5.918144361506469e-07,1.1565564808000556e-05,7.962545686140127e-08,1.2237004701012605e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:06:46,codecarbon,de25d42f-93d6-439c-986e-98bac2030760,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0591326299909269,8.207818140852017e-06,0.0001388035360867,42.5,0.0,5.803835391998291,6.68019438934506e-07,1.1565564808000556e-05,8.967527182693913e-08,1.2323259518762002e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:08:10,codecarbon,2dcb25d4-8535-4d37-8704-a0d51db0de67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0566878649988211,4.927423714634699e-07,8.692201963748618e-06,42.5,0.0,5.803835391998291,6.517262965442368e-07,0.0,8.807958307339326e-08,7.398058796176301e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:08:10,codecarbon,2dcb25d4-8535-4d37-8704-a0d51db0de67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0769026490015676,6.612946182486865e-07,8.599113643474185e-06,42.5,0.0,5.803835391998291,8.746816152476339e-07,0.0,1.1818945708746396e-07,9.928710723350978e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:08:55,codecarbon,d61e989c-d1e3-4681-b864-b6df632c93be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0637233890010975,1.6238411994134225e-06,2.5482655974016928e-05,42.5,93.0705315816397,5.803835391998291,7.328642271204444e-07,1.6066679520004843e-06,9.851118078617889e-08,2.438043359907108e-06,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:08:55,codecarbon,d61e989c-d1e3-4681-b864-b6df632c93be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0703943270054878,1.6693200088263166e-06,2.3713842859754567e-05,42.5,0.0,5.803835391998291,7.932975271715906e-07,1.6066679520004843e-06,1.0635999437129281e-07,2.506325473543368e-06,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:10:21,codecarbon,14fbd000-117e-43d5-9d1f-4753d8d95872,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0600258769991342,1.371609980566637e-05,0.0002285031138464,42.5,1212.1061296442326,5.803835391998291,6.935129577262464e-07,1.980584917799996e-05,9.405923275964193e-08,2.059342136848585e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:10:21,codecarbon,14fbd000-117e-43d5-9d1f-4753d8d95872,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0668394090025685,1.376503696761082e-05,0.0002059419311604,42.5,0.0,5.803835391998291,7.584701938261182e-07,1.980584917799996e-05,1.0257649821476405e-07,2.066689587004085e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
